full_name,abbr_name,start_time,end_time,semester,year,prof,school,course
Fundamentals of Printmaking,ART 121,11:30,02:20 PM,Spring2023,2023,"Pagona, Quinn",1,238
Fundamentals of Sculpture,ART 122,02:30,05:20 PM,Spring2023,2023,"Gurysh, Steve",1,239
Fundamentals of Sculpture,ART 122,11:30,02:20 PM,Spring2023,2023,"Scrupe, Mara",1,239
Fundamentals of Expanded Media,ART 123,02:30,05:20 PM,Spring2023,2023,"Jordan, Luke",1,240
Fundamentals of Expanded Media,ART 123,02:30,05:20 PM,Spring2023,2023,"Jordan, Luke",1,240
Fundamentals of Ceramics,ART 131,08:30,11:20 AM,Spring2023,2023,"Woodard, Nicole",1,241
Fundamentals of Ceramics,ART 131,11:30,02:20 PM,Spring2023,2023,"Maude, Marshall",1,241
Fundamentals of Ceramics,ART 131,08:30,11:20 AM,Spring2023,2023,"Clemens, Benjamin",1,241
Fundamentals of Ceramics,ART 131,02:30,05:20 PM,Spring2023,2023,"Lomeli, Thomas",1,241
Fndamntls Metlsmthg/Jewelry,ART 132,11:30,02:20 PM,Spring2023,2023,"Ice, Allison",1,242
Fndamntls Metlsmthg/Jewelry,ART 132,05:30,08:30 PM,Spring2023,2023,"Korzh, Ekaterina",1,242
Fndamntls Metlsmthg/Jewelry,ART 132,08:30,11:20 AM,Spring2023,2023,"Ice, Allison",1,242
Fndamntls Metlsmthg/Jewelry,ART 132,02:30,05:20 PM,Spring2023,2023,"Hamilton, Lisa",1,242
Fundamentals of Fibers,ART 133,02:30,05:20 PM,Spring2023,2023,"Shell, Marissa",1,243
Fundamentals of Fibers,ART 133,02:30,05:20 PM,Spring2023,2023,"Shell, Marissa",1,243
Fundamentals of Fibers,ART 133,02:30,05:20 PM,Spring2023,2023,"Shell, Marissa",1,243
Fundamentals of Fibers,ART 133,11:30,12:30 PM,Spring2023,2023,"Rogers, Anne",1,243
Fundamentals of Fibers,ART 133,11:30,02:20 PM,Spring2023,2023,"Rogers, Anne",1,243
Fundamentals of Fibers,ART 133,11:30,02:20 PM,Spring2023,2023,"Rogers, Anne",1,243
Fundamentals of Fibers,ART 133,02:30,05:20 PM,Spring2023,2023,"Jordan, Mary",1,243
Fundamentals of Fibers,ART 133,02:30,05:20 PM,Spring2023,2023,"Jordan, Mary",1,243
Fundamentals of Fibers,ART 133,02:30,05:20 PM,Spring2023,2023,"Jordan, Mary",1,243
Special Topics in Visual Art:,ART 300,10:00,11:20 AM,Spring2023,2023,"Meares, Ian",1,244
Special Topics in Visual Art:,ART 300,11:30,02:20 PM,Spring2023,2023,"Clark, Hadley",1,244
Special Topics in Visual Art:,ART 300,11:30,02:20 PM,Spring2023,2023,"Clark, Hadley",1,244
Special Topics in Visual Art:,ART 300,08:30,11:10 AM,Spring2023,2023,"Huang, Thomas",1,244
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Akers, Norman",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Bitters, Shawn",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Cheong, Sunyoung",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Griffin, Rashawn",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Gross, Sarah",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Gurysh, Steve",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Havener, Jon",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Jordan, Luke",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Jordan, Mary",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Krueger, Michael",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Maude, Marshall",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"McCaffrey, Michael",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Nam, Yoonmi",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Rosenthal, Benjamin",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Velasco, Francisca",1,245
Directed Readings in Visul Art,ART 375,APPT,,Spring2023,2023,"Westergard, Gina",1,245
Adv Special Topics Visual Art:,ART 500,10:00,11:20 AM,Spring2023,2023,"Meares, Ian",1,246
Adv Special Topics Visual Art:,ART 500,11:30,02:20 PM,Spring2023,2023,"Clark, Hadley",1,246
Adv Special Topics Visual Art:,ART 500,11:30,02:20 PM,Spring2023,2023,"Clark, Hadley",1,246
Adv Special Topics Visual Art:,ART 500,02:30,05:00 PM,Spring2023,2023,"Orr, Ronald",1,246
Professional Activities Seminr,ART 540,09:00,10:20 AM,Spring2023,2023,"Velasco, Francisca",1,247
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Akers, Norman",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Bitters, Shawn",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Cheong, Sunyoung",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Griffin, Rashawn",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Gross, Sarah",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Gurysh, Steve",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Havener, Jon",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Jordan, Luke",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Jordan, Mary",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Krueger, Michael",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Maude, Marshall",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"McCaffrey, Michael",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Nam, Yoonmi",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Rosenthal, Benjamin",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Velasco, Francisca",1,248
Adv Directed Reading Visul Art,ART 575,APPT,,Spring2023,2023,"Westergard, Gina",1,248
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Akers, Norman",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Bitters, Shawn",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Cheong, Sunyoung",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Griffin, Rashawn",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Gross, Sarah",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Gurysh, Steve",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Havener, Jon",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Jordan, Luke",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Jordan, Mary",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Krueger, Michael",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Maude, Marshall",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"McCaffrey, Michael",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Nam, Yoonmi",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Rosenthal, Benjamin",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Velasco, Francisca",1,249
Internship in Visual Art,ART 590,APPT,,Spring2023,2023,"Westergard, Gina",1,249
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Akers, Norman",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Bitters, Shawn",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Cheong, Sunyoung",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Clark, Hadley",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Griffin, Rashawn",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Gross, Sarah",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Gurysh, Steve",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Jordan, Luke",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Jordan, Mary",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Krueger, Michael",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Maude, Marshall",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"McCaffrey, Michael",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Nam, Yoonmi",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Rosenthal, Benjamin",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Velasco, Francisca",1,250
Individual Studies Visual Art,ART 599,APPT,,Spring2023,2023,"Westergard, Gina",1,250
Senior Seminar I,ART 650,11:30,02:20 PM,Spring2023,2023,"Nam, Yoonmi",1,251
Senior Seminar I,ART 650,11:30,02:20 PM,Spring2023,2023,"Griffin, Rashawn",1,251
Senior Seminar II,ART 660,11:30,02:20 PM,Spring2023,2023,"Nam, Yoonmi",1,252
Senior Seminar II,ART 660,11:30,02:20 PM,Spring2023,2023,"Griffin, Rashawn",1,252
Directed Study I,ART 695,APPT,,Spring2023,2023,"Akers, Norman",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Bitters, Shawn",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Cheong, Sunyoung",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Griffin, Rashawn",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Gross, Sarah",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Gurysh, Steve",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Havener, Jon",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Jordan, Luke",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Jordan, Mary",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Krueger, Michael",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Maude, Marshall",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"McCaffrey, Michael",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Nam, Yoonmi",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Rosenthal, Benjamin",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Velasco, Francisca",1,253
Directed Study I,ART 695,APPT,,Spring2023,2023,"Westergard, Gina",1,253
Directed Study II,ART 696,APPT,,Spring2023,2023,"Akers, Norman",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Bitters, Shawn",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Orr, Ronald",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Griffin, Rashawn",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Gross, Sarah",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Gurysh, Steve",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Havener, Jon",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Jordan, Luke",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Jordan, Mary",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Krueger, Michael",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Maude, Marshall",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"McCaffrey, Michael",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Nam, Yoonmi",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Rosenthal, Benjamin",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Velasco, Francisca",1,254
Directed Study II,ART 696,APPT,,Spring2023,2023,"Westergard, Gina",1,254
Introduction to Deaf Studies,ASLD 311,APPT,,Spring2023,2023,"Anderson, Kimberly",1,255
Soc Jstce & Allyshp w Deaf Com,ASLD 313,APPT,,Spring2023,2023,"Horn-Marsh, Petra",1,256
Soc Jstce & Allyshp w Deaf Com,ASLD 313,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,256
Soc Jstce & Allyshp w Deaf Com,ASLD 313,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,256
Soc Jstce & Allyshp w Deaf Com,ASLD 313,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,256
Soc Jstce & Allyshp w Deaf Com,ASLD 313,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,256
Soc Jstce & Allyshp w Deaf Com,ASLD 313,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,256
Soc Jstce & Allyshp w Deaf Com,ASLD 313,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,256
Soc Jstce & Allyshp w Deaf Com,ASLD 313,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,256
Historical Foundation Deaf Ed,ASLD 414,APPT,,Spring2023,2023,"Horn-Marsh, Petra",1,257
Thries of Intrprtng:CoCnst Mng,ASLD 502,05:00,08:00 PM,Spring2023,2023,"Storme, Stacey",1,258
Amricn Sign Language V (ASL V),ASLD 505,05:00,06:30 PM,Spring2023,2023,"Goben, Bonnie",1,259
Amer Sign Language VI (ASL VI),ASLD 506,05:00,06:30 PM,Spring2023,2023,"Lily, Swanhilda",1,260
Discourse Analysis of ASL,ASLD 521,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,261
Intrnshp in Amr Sign Lang&Deaf,ASLD 588,APPT,,Spring2023,2023,"Storme, Stacey; Horn-Marsh, Petra",1,262
Intrnshp in Amr Sign Lang&Deaf,ASLD 588,11:00,12:00 PM,Spring2023,2023,"Storme, Stacey; Horn-Marsh, Petra",1,262
Intrnshp in Amr Sign Lang&Deaf,ASLD 588,11:00,12:00 PM,Spring2023,2023,"Storme, Stacey; Horn-Marsh, Petra",1,262
Intrnshp in Amr Sign Lang&Deaf,ASLD 588,11:00,12:00 PM,Spring2023,2023,"Storme, Stacey; Horn-Marsh, Petra",1,262
Intrnshp in Amr Sign Lang&Deaf,ASLD 588,11:00,12:00 PM,Spring2023,2023,"Storme, Stacey; Horn-Marsh, Petra",1,262
Research Experience in ASLD,ASLD 589,APPT,,Spring2023,2023,"Horn-Marsh, Petra",1,263
Intrprtng: Mdtd Intractns Coms,ASLD 603,05:00,08:00 PM,Spring2023,2023,"Storme, Stacey",1,264
Interpreting Observ Practicum,ASLD 608,APPT,,Spring2023,2023,"Storme, Stacey",1,265
Prctcm Amr Sgn Lang Intrprtng,ASLD 609,APPT,,Spring2023,2023,"Storme, Stacey",1,266
Psychlgcl Effcts of Intrprtng,ASLD 610,06:00,08:00 PM,Spring2023,2023,"Prather, Pauline",1,267
Introduction to Deaf Studies,ASLD 611,APPT,,Spring2023,2023,"Anderson, Kimberly",1,268
Soc Jstce & Allyshp w Deaf Com,ASLD 613,APPT,,Spring2023,2023,"Horn-Marsh, Petra",1,269
Soc Jstce & Allyshp w Deaf Com,ASLD 613,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,269
Soc Jstce & Allyshp w Deaf Com,ASLD 613,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,269
Soc Jstce & Allyshp w Deaf Com,ASLD 613,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,269
Soc Jstce & Allyshp w Deaf Com,ASLD 613,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,269
Soc Jstce & Allyshp w Deaf Com,ASLD 613,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,269
Soc Jstce & Allyshp w Deaf Com,ASLD 613,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,269
Soc Jstce & Allyshp w Deaf Com,ASLD 613,07:00,09:00 PM,Spring2023,2023,"Horn-Marsh, Petra",1,269
Historical Foundations Deaf Ed,ASLD 614,APPT,,Spring2023,2023,"Horn-Marsh, Petra",1,270
Contemporary Astronomy,ASTR 191,10:00,10:50 AM,Spring2023,2023,"Kirkpatrick, Allison",1,271
Contemporary Astronomy,ASTR 191,02:00,02:50 PM,Spring2023,2023,"Mills, Elisabeth",1,271
Contemporary Astronomy Lab,ASTR 196,APPT,,Spring2023,2023,"Delgado, Jennifer",1,272
Undergraduate Problems,ASTR 390,APPT,,Spring2023,2023,"Kirkpatrick, Allison",1,273
Undergraduate Problems,ASTR 390,APPT,,Spring2023,2023,"Mills, Elisabeth",1,273
Undergraduate Problems,ASTR 390,APPT,,Spring2023,2023,"Rudnick, Gregory",1,273
Undergraduate Problems,ASTR 390,APPT,,Spring2023,2023,"Crossfield, Ian",1,273
"Physical Astronomy, Honors",ASTR 391,11:00,11:50 AM,Spring2023,2023,"Twarog, Bruce",1,274
Honors Research,ASTR 501,APPT,,Spring2023,2023,"Kirkpatrick, Allison",1,275
Honors Research,ASTR 501,APPT,,Spring2023,2023,"Rudnick, Gregory",1,275
Honors Research,ASTR 501,APPT,,Spring2023,2023,"Mills, Elisabeth",1,275
Honors Research,ASTR 501,APPT,,Spring2023,2023,"Crossfield, Ian",1,275
Undergraduate Research,ASTR 503,APPT,,Spring2023,2023,"Kirkpatrick, Allison",1,276
Undergraduate Research,ASTR 503,APPT,,Spring2023,2023,"Besson, David",1,276
Undergraduate Research,ASTR 503,APPT,,Spring2023,2023,"Feldman, Hume",1,276
Undergraduate Research,ASTR 503,APPT,,Spring2023,2023,"Mills, Elisabeth",1,276
Undergraduate Research,ASTR 503,APPT,,Spring2023,2023,"Rudnick, Gregory",1,276
Undergraduate Research,ASTR 503,APPT,,Spring2023,2023,"Crossfield, Ian",1,276
Astrophysics II,ASTR 692,03:00,03:50 PM,Spring2023,2023,"Cravens, Thomas",1,277
Introductory Meteorology,ATMO 105,02:30,03:45 PM,Spring2023,2023,"Rahn, David",1,278
Introductory Meteorology,ATMO 105,10:00,11:50 AM,Spring2023,2023,"Rahn, David; Merritt, Carrie",1,278
Introductory Meteorology,ATMO 105,10:00,11:50 AM,Spring2023,2023,"Chrisler, Brett; Rahn, David",1,278
Introductory Meteorology,ATMO 105,12:00,01:50 PM,Spring2023,2023,"Rahn, David; Merritt, Carrie",1,278
Introductory Meteorology,ATMO 105,12:00,01:50 PM,Spring2023,2023,"Chrisler, Brett; Rahn, David",1,278
Unusual Weather,ATMO 220,09:30,10:45 AM,Spring2023,2023,"Pu, Bing",1,279
Unusual Weather,ATMO 220,APPT,,Spring2023,2023,"Kaufman, Jerod",1,279
Climate and Climate Change,ATMO 321,APPT,,Spring2023,2023,"Jin, Qinjian",1,280
Hnrs Cours Atmospheric Science,ATMO 499,APPT,,Spring2023,2023,"Brunsell, Nathaniel",1,281
Hnrs Cours Atmospheric Science,ATMO 499,APPT,,Spring2023,2023,"Mechem, David",1,281
Hnrs Cours Atmospheric Science,ATMO 499,APPT,,Spring2023,2023,"Pu, Bing",1,281
Hnrs Cours Atmospheric Science,ATMO 499,APPT,,Spring2023,2023,"Rahn, David",1,281
Hnrs Cours Atmospheric Science,ATMO 499,APPT,,Spring2023,2023,"Stachnik, Justin",1,281
Air Pollution Meteorology,ATMO 525,01:00,02:15 PM,Spring2023,2023,"Jin, Qinjian",1,282
Operational Forecasting,ATMO 605,04:00,05:15 PM,Spring2023,2023,"Jones, Adam",1,283
Forecastng Pract-Private Indus,ATMO 606,APPT,,Spring2023,2023,"Jin, Qinjian",1,284
Forecstg Intern-Natnl Wthr Srv,ATMO 607,APPT,,Spring2023,2023,"Jin, Qinjian",1,285
Synoptic Meteorology,ATMO 630,11:00,12:15 PM,Spring2023,2023,"Stachnik, Justin",1,286
Remote Sensing,ATMO 642,09:30,10:45 AM,Spring2023,2023,"Brunsell, Nathaniel",1,287
Advanced Dynamic Meteorology,ATMO 660,09:30,10:45 AM,Spring2023,2023,"Mechem, David",1,288
Special Problems in Meteorolgy,ATMO 690,APPT,,Spring2023,2023,"Brunsell, Nathaniel",1,289
Special Problems in Meteorolgy,ATMO 690,APPT,,Spring2023,2023,"Mechem, David",1,289
Special Problems in Meteorolgy,ATMO 690,APPT,,Spring2023,2023,"Pu, Bing",1,289
Special Problems in Meteorolgy,ATMO 690,APPT,,Spring2023,2023,"Rahn, David",1,289
Special Problems in Meteorolgy,ATMO 690,APPT,,Spring2023,2023,"Stachnik, Justin",1,289
Seminar for Seniors,ATMO 697,04:30,05:45 PM,Spring2023,2023,"Jin, Qinjian",1,290
Undergraduate Research,ATMO 699,APPT,,Spring2023,2023,"Brunsell, Nathaniel",1,291
Undergraduate Research,ATMO 699,APPT,,Spring2023,2023,"Mechem, David",1,291
Undergraduate Research,ATMO 699,APPT,,Spring2023,2023,"Pu, Bing",1,291
Undergraduate Research,ATMO 699,APPT,,Spring2023,2023,"Rahn, David",1,291
Undergraduate Research,ATMO 699,APPT,,Spring2023,2023,"Stachnik, Justin",1,291
Basketball Band,BAND 209,06:00,08:00 PM,Spring2023,2023,"Toulouse, Sharon",1,292
Basketball Band,BAND 209,06:00,08:00 PM,Spring2023,2023,"Toulouse, Sharon",1,292
Workshop in:,BAND 301,APPT,,Spring2023,2023,"Toulouse, Sharon",1,293
Wind Ensemble,BAND 402,02:00,03:50 PM,Spring2023,2023,"Popiel, Paul",1,294
Wind Ensemble,BAND 402,02:00,03:50 PM,Spring2023,2023,"Popiel, Paul",1,294
Wind Ensemble,BAND 402,02:00,03:50 PM,Spring2023,2023,"Popiel, Paul",1,294
Symphonic Band,BAND 404,02:00,03:50 PM,Spring2023,2023,"Smith, Matthew",1,295
Symphonic Band,BAND 404,02:00,03:50 PM,Spring2023,2023,"Smith, Matthew",1,295
University Band,BAND 406,04:00,05:15 PM,Spring2023,2023,"Toulouse, Sharon",1,296
Basketball Band,BAND 409,06:00,08:00 PM,Spring2023,2023,"Toulouse, Sharon",1,297
Basketball Band,BAND 409,06:00,08:00 PM,Spring2023,2023,"Toulouse, Sharon",1,297
Directed Study:,BAND 466,APPT,,Spring2023,2023,"Gailey, Daniel",1,298
Directed Study:,BAND 466,APPT,,Spring2023,2023,"Popiel, Paul",1,298
Directed Study:,BAND 466,APPT,,Spring2023,2023,"Smith, Matthew",1,298
Directed Study:,BAND 466,APPT,,Spring2023,2023,"Toulouse, Sharon",1,298
Bassoon,BASN 100,APPT,,Spring2023,2023,"Thomas, Mackie",1,299
Bassoon,BASN 100,APPT,,Spring2023,2023,"Stomberg, Eric",1,299
Bassoon Reed Making,BASN 101,APPT,,Spring2023,2023,"Thomas, Mackie",1,300
Bassoon,BASN 121,APPT,,Spring2023,2023,"Stomberg, Eric",1,301
Bassoon,BASN 121,01:00,01:50 PM,Spring2023,2023,"Stomberg, Eric",1,301
Bassoon,BASN 221,APPT,,Spring2023,2023,"Stomberg, Eric",1,302
Bassoon,BASN 221,01:00,01:50 PM,Spring2023,2023,"Stomberg, Eric",1,302
Bassoon,BASN 300,APPT,,Spring2023,2023,"Stomberg, Eric",1,303
Bassoon,BASN 300,APPT,,Spring2023,2023,"Thomas, Mackie",1,303
Bassoon Reed Making,BASN 301,APPT,,Spring2023,2023,"Thomas, Mackie",1,304
Bassoon,BASN 321,APPT,,Spring2023,2023,"Stomberg, Eric",1,305
Bassoon,BASN 321,01:00,01:50 PM,Spring2023,2023,"Stomberg, Eric",1,305
Bassoon,BASN 421,APPT,,Spring2023,2023,"Stomberg, Eric",1,306
Bassoon,BASN 421,01:00,01:50 PM,Spring2023,2023,"Stomberg, Eric",1,306
Bassoon,BASN 422,APPT,,Spring2023,2023,"Stomberg, Eric",1,307
Bassoon,BASN 422,01:00,01:50 PM,Spring2023,2023,"Stomberg, Eric",1,307
Bassoon,BASN 622,APPT,,Spring2023,2023,"Stomberg, Eric",1,308
Bassoon,BASN 622,01:00,01:50 PM,Spring2023,2023,"Stomberg, Eric",1,308
Senior Recital,BASN 623,APPT,,Spring2023,2023,"Stomberg, Eric",1,309
Managerial Economics,BBA 301,APPT,,Spring2023,2023,"Hall, Arthur",1,310
Survey of Mgmt & Leadership,BBA 303,APPT,,Spring2023,2023,"Steutermann, Cynthia",1,311
Marketing,BBA 304,06:10,09:00 PM,Spring2023,2023,"Crane, Kelly",1,312
Mangmnt Scienc&Operatns Mgmt,BBA 305,APPT,,Spring2023,2023,"Walden, Joseph",1,313
Finance,BBA 306,06:10,09:00 PM,Spring2023,2023,"Bergeron, Lisa",1,314
Intro to Internationl Business,BBA 307,06:10,09:00 PM,Spring2023,2023,"Galindau, Daniel",1,315
Business Policy and Strategy,BBA 308,APPT,,Spring2023,2023,"Leonard, Steven",1,316
Ethicl Decisn Makng in Busines,BBA 403,APPT,,Spring2023,2023,"Ross, Kendal",1,317
Entrepreneurship,BBA 404,APPT,,Spring2023,2023,"Anderson, Jason",1,318
Introdctn to Supply Chain Mgmt,BBA 405,06:10,09:00 PM,Spring2023,2023,"Lamsal, Kamal",1,319
Individual Research in Businss,BBA 500,APPT,,Spring2023,2023,"Walden, Joseph",1,320
Individual Research in Businss,BBA 500,APPT,,Spring2023,2023,"Walden, Joseph",1,320
Individual Research in Businss,BBA 500,APPT,,Spring2023,2023,"Mishra, Sanjay",1,320
