full_name,abbr_name,start_time,end_time,semester,year,prof,school,course
KU Design Symposium,ADS 320,06:00,08:00 PM,Fall2023,2023,"Hossler, Tim",1,90
KU Design Symposium,ADS 320,06:00,08:00 PM,Fall2023,2023,"Hossler, Tim",1,90
KU Design Symposium,ADS 320,06:00,08:00 PM,Fall2023,2023,"Hossler, Tim",1,90
KU Design Symposium,ADS 320,06:00,08:00 PM,Fall2023,2023,"Hossler, Tim",1,90
KU Design Symposium,ADS 320,06:00,08:00 PM,Fall2023,2023,"Hossler, Tim",1,90
KU Design Symposium,ADS 320,06:00,08:00 PM,Fall2023,2023,"Hossler, Tim",1,90
Design Thinking & Resrch Mthds,ADS 325,09:30,10:45 AM,Fall2023,2023,,1,91
Design Ethics,ADS 401,09:30,10:45 AM,Fall2023,2023,"Hossler, Tim",1,92
Internship Credit,ADS 531,APPT,,Fall2023,2023,"Hossler, Tim",1,93
Topics in Design:,ADS 560,02:30,05:00 PM,Fall2023,2023,"Thomas, Gregory",1,94
Topics in Design:,ADS 560,06:00,09:00 PM,Fall2023,2023,"Eckersley, Michael",1,94
Topics in Design:,ADS 560,12:30,03:05 PM,Fall2023,2023,"Clifford, Ryan",1,94
Topics in Design:,ADS 560,03:20,05:50 PM,Fall2023,2023,"Rake, Lance",1,94
Topics in Design:,ADS 560,03:20,05:50 PM,Fall2023,2023,"Thomas, Gregory",1,94
Topics in Design:,ADS 560,08:00,05:00 PM,Fall2023,2023,"Shellhorn, Jeremy",1,94
Topics in Design:,ADS 560,06:00,09:00 PM,Fall2023,2023,"Hossler, Tim",1,94
Special Problems in Design,ADS 580,APPT,,Fall2023,2023,"Fitzgerald, Barry",1,95
Special Problems in Design,ADS 580,APPT,,Fall2023,2023,"Rake, Lance",1,95
Special Problems in Design,ADS 580,APPT,,Fall2023,2023,"Herstowski, Andrea",1,95
Special Problems in Design,ADS 580,APPT,,Fall2023,2023,"Shellhorn, Jeremy",1,95
Special Problems in Design,ADS 580,APPT,,Fall2023,2023,"Pfannenstiel Kirk, Elise",1,95
Design Ethics,ADS 601,09:30,10:45 AM,Fall2023,2023,"Hossler, Tim",1,96
Design Ethics,ADS 601,APPT,,Fall2023,2023,"Hossler, Tim",1,96
Design Ethics,ADS 601,APPT,,Fall2023,2023,"Hossler, Tim",1,96
Computing for Engineers,AE 211,10:00,10:50 AM,Fall2023,2023,"Blinzler, Brina",1,97
Intro to Aerospace Engineering,AE 245,11:00,11:50 AM,Fall2023,2023,"Blinzler, Brina",1,98
Intro to Aerospace Engineering,AE 245,11:00,12:50 PM,Fall2023,2023,"Blinzler, Brina",1,98
Intro to Aerospace Engineering,AE 245,10:30,12:20 PM,Fall2023,2023,"Blinzler, Brina",1,98
Intro to Aerospace Engineering,AE 245,08:30,10:20 AM,Fall2023,2023,"Blinzler, Brina",1,98
Intro to Aerospace Engineering,AE 245,02:30,04:20 PM,Fall2023,2023,"Blinzler, Brina",1,98
Aerospace Colloquium,AE 290,04:00,05:30 PM,Fall2023,2023,"Taghavi, Ray",1,99
Aerospace Colloquium,AE 290,APPT,,Fall2023,2023,"Hale, Richard",1,99
Fluid Mechanics,AE 345,01:00,01:50 PM,Fall2023,2023,"Taghavi, Ray",1,100
Fluid Mechanics,AE 345,05:30,07:00 PM,Fall2023,2023,"Taghavi, Ray",1,100
Aerospace Computer Graphics,AE 421,03:00,03:50 PM,Fall2023,2023,"Blinzler, Brina",1,101
Aerospace Computer Graphics,AE 421,04:00,04:50 PM,Fall2023,2023,"Blinzler, Brina",1,101
"Aerospace Structures I, Honors",AE 506,11:00,11:50 AM,Fall2023,2023,"Ewing, Mark",1,102
"Aerospace Structures I, Honors",AE 506,12:00,12:50 PM,Fall2023,2023,"Ewing, Mark",1,102
Aerospace Structures I,AE 507,11:00,11:50 AM,Fall2023,2023,"Ewing, Mark",1,103
Aerospace Structures I,AE 507,12:00,12:50 PM,Fall2023,2023,"Ewing, Mark",1,103
Aerospace Materials&Processes,AE 510,08:00,09:50 AM,Fall2023,2023,"Arnold, Emily",1,104
Space Systems Design I,AE 520,01:00,01:50 PM,Fall2023,2023,"McLaughlin, Craig",1,105
Space Systems Design I,AE 520,02:00,02:50 PM,Fall2023,2023,"McLaughlin, Craig",1,105
Aerospace Systems Design I,AE 521,10:00,11:15 AM,Fall2023,2023,"Barrett, Ronald",1,106
Aerospace Systems Design I,AE 521,11:30,12:45 PM,Fall2023,2023,"Barrett, Ronald",1,106
Fundamentals of Aerodynamics,AE 545,09:00,09:50 AM,Fall2023,2023,"Wang, Zhi",1,107
Fundamentals of Aerodynamics,AE 545,01:00,01:50 PM,Fall2023,2023,"Wang, Zhi",1,107
Fundamentals of Aerodynamics,AE 545,02:00,02:50 PM,Fall2023,2023,"Wang, Zhi",1,107
Fundamentals of Aerodynamics,AE 545,01:00,01:50 PM,Fall2023,2023,"Wang, Zhi",1,107
Fundamentals of Aerodynamics,AE 545,02:00,02:50 PM,Fall2023,2023,"Wang, Zhi",1,107
Fundamentals of Aerodynamics,AE 545,01:00,01:50 PM,Fall2023,2023,"Wang, Zhi",1,107
Fundamentals of Aerodynamics,AE 545,02:00,02:50 PM,Fall2023,2023,"Wang, Zhi",1,107
"Aerodynamics, Honors",AE 546,09:00,09:50 AM,Fall2023,2023,"Wang, Zhi",1,108
"Aerodynamics, Honors",AE 546,01:00,01:50 PM,Fall2023,2023,"Wang, Zhi",1,108
"Aerodynamics, Honors",AE 546,02:00,02:50 PM,Fall2023,2023,"Wang, Zhi",1,108
"Aerodynamics, Honors",AE 546,01:00,01:50 PM,Fall2023,2023,"Wang, Zhi",1,108
"Aerodynamics, Honors",AE 546,02:00,02:50 PM,Fall2023,2023,"Wang, Zhi",1,108
"Aerodynamics, Honors",AE 546,01:00,01:50 PM,Fall2023,2023,"Wang, Zhi",1,108
"Aerodynamics, Honors",AE 546,02:00,02:50 PM,Fall2023,2023,"Wang, Zhi",1,108
Dynamics of Flight I,AE 550,01:00,02:50 PM,Fall2023,2023,"Keshmiri, Shawn",1,109
Fund Arplane Recip Proplsn Sys,AE 571,08:00,09:15 AM,Fall2023,2023,"Huang, Cheng",1,110
Fund Arplane Recip Proplsn Sys,AE 571,10:00,10:50 AM,Fall2023,2023,"Huang, Cheng",1,110
Fund Arplane Recip Proplsn Sys,AE 571,10:00,10:50 AM,Fall2023,2023,"Huang, Cheng",1,110
Fund Arplane Recip Proplsn Sys,AE 571,10:00,10:50 AM,Fall2023,2023,"Huang, Cheng",1,110
Fund Arplane Recip Proplsn Sys,AE 571,10:00,10:50 AM,Fall2023,2023,"Huang, Cheng",1,110
Aerospace Senior Seminar,AE 590,03:00,03:50 PM,Fall2023,2023,"Hale, Richard",1,111
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Fall2023,2023,"Arnold, Emily",1,112
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Fall2023,2023,"Barrett, Ronald",1,112
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Fall2023,2023,"Chao, Haiyang",1,112
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Fall2023,2023,"Ewing, Mark",1,112
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Fall2023,2023,"Hale, Richard",1,112
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Fall2023,2023,"Huang, Cheng",1,112
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Fall2023,2023,"Kaplinger, Brian",1,112
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Fall2023,2023,"Keshmiri, Shawn",1,112
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Fall2023,2023,"McLaughlin, Craig",1,112
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Fall2023,2023,"Taghavi, Ray",1,112
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Fall2023,2023,"Wang, Zhi",1,112
Spcl Prjct Arspc Eng Ugdl Stds,AE 592,APPT,,Fall2023,2023,"Wu, Huixuan",1,112
Professnl Dvlpmnt Grad Studies,AE 690,04:00,04:50 PM,Fall2023,2023,"Hale, Richard",1,113
Antcptd Futr AEC Crdt Hrs,AEC   6,APPT,,Fall2023,2023,"Pierce, Valerie",1,114
English Proficiency Test,AEC  90,APPT,,Fall2023,2023,"Pierce, Valerie",1,115
"Listng,Spkng&Gramr Acad Purp 2",AECL  20,09:00,10:50 AM,Fall2023,2023,,1,116
"Listng,Spkng&Gramr Acad Purp 3",AECL  30,09:00,10:50 AM,Fall2023,2023,,1,117
"Listng,Spkng&Gramr Acad Purp 3",AECL  30,11:00,12:50 PM,Fall2023,2023,,1,117
"Listng,Spkng&Gramr Acad Purp 4",AECL 140,09:00,10:50 AM,Fall2023,2023,,1,118
"Listng,Spkng&Gramr Acad Purp 4",AECL 140,11:00,12:50 PM,Fall2023,2023,,1,118
"Listng,Spkng&Gramr Acad Purp 4",AECL 140,03:00,04:50 PM,Fall2023,2023,,1,118
"Listng,Spkng&Gram Acad Pur 5",AECL 151,09:00,10:50 AM,Fall2023,2023,,1,119
"Listng,Spkng&Gram Acad Pur 5",AECL 151,11:00,12:50 PM,Fall2023,2023,,1,119
"Listng,Spkng&Gram Acad Pur 5",AECL 151,03:00,04:50 PM,Fall2023,2023,,1,119
"Readng,Writng&Gram Acad Purp 2",AECR  20,01:00,02:50 PM,Fall2023,2023,,1,120
"Readng,Writng&Gram Acad Purp 3",AECR  30,01:00,02:50 PM,Fall2023,2023,,1,121
"Readng,Writng&Gram Acad Purp 3",AECR  30,03:00,04:50 PM,Fall2023,2023,,1,121
"Readng,Writng&Gram Acad Purp 4",AECR 140,11:00,12:50 PM,Fall2023,2023,,1,122
"Readng,Writng&Gram Acad Purp 4",AECR 140,01:00,02:50 PM,Fall2023,2023,,1,122
"Readng,Writng&Gram Acad Purp 4",AECR 140,03:00,04:50 PM,Fall2023,2023,,1,122
"Readng,Writng&Gram Acad Purp 5",AECR 151,11:00,12:50 PM,Fall2023,2023,,1,123
"Readng,Writng&Gram Acad Purp 5",AECR 151,01:00,02:50 PM,Fall2023,2023,,1,123
"Readng,Writng&Gram Acad Purp 5",AECR 151,03:00,04:50 PM,Fall2023,2023,,1,123
Appld Engl Ctr Special Topics:,AESP 160,11:00,12:15 PM,Fall2023,2023,,1,124
Appld Engl Ctr Special Topics:,AESP 160,08:00,09:15 AM,Fall2023,2023,,1,124
Appld Engl Ctr Special Topics:,AESP 160,01:00,02:50 PM,Fall2023,2023,,1,124
Leadership Laboratory,AIR 100,03:00,05:00 PM,Fall2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,125
Leadership Laboratory,AIR 100,03:00,05:00 PM,Fall2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,125
Leadership Laboratory,AIR 100,03:00,05:00 PM,Fall2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,125
Heritage &Values of the USAF I,AIR 144,01:00,01:50 PM,Fall2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,126
Heritage &Values of the USAF I,AIR 144,03:00,03:50 PM,Fall2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,126
Team&Leadership Fundamentals I,AIR 284,02:00,02:50 PM,Fall2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,127
Team&Leadership Fundamentals I,AIR 284,02:00,02:50 PM,Fall2023,2023,,1,127
Leading People&Effective Com I,AIR 344,02:30,05:00 PM,Fall2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,128
NatSec/Leadershp&Commissiong I,AIR 404,03:00,05:30 PM,Fall2023,2023,"Dorssom, Charles; Gordon, Peter; Leclerc, Eric",1,129
Introductn to American Studies,AMS 100,09:00,10:20 AM,Fall2023,2023,"Pence, Ray",1,130
Introductn to American Studies,AMS 100,09:00,09:50 AM,Fall2023,2023,,1,130
Introductn to American Studies,AMS 100,09:00,09:50 AM,Fall2023,2023,,1,130
Introductn to American Studies,AMS 100,10:00,10:50 AM,Fall2023,2023,,1,130
Introductn to American Studies,AMS 100,10:00,10:50 AM,Fall2023,2023,,1,130
Introductn to American Studies,AMS 100,11:00,11:50 AM,Fall2023,2023,,1,130
Introductn to American Studies,AMS 100,12:00,12:50 PM,Fall2023,2023,,1,130
Introductn to American Studies,AMS 100,02:30,03:45 PM,Fall2023,2023,"Jelks, Randal",1,130
Introductn to American Studies,AMS 100,APPT,,Fall2023,2023,,1,130
Introductn to American Studies,AMS 100,APPT,,Fall2023,2023,,1,130
Introductn to American Studies,AMS 100,APPT,,Fall2023,2023,,1,130
Introductn to American Studies,AMS 100,APPT,,Fall2023,2023,,1,130
"Intro to American Studies, Hnr",AMS 101,11:00,11:50 AM,Fall2023,2023,"Pence, Ray",1,131
American Identities,AMS 110,11:00,11:50 AM,Fall2023,2023,"Chappell, Benjamin",1,132
American Identities,AMS 110,11:00,11:50 AM,Fall2023,2023,,1,132
American Identities,AMS 110,11:00,11:50 AM,Fall2023,2023,,1,132
American Identities,AMS 110,12:00,12:50 PM,Fall2023,2023,,1,132
American Identities,AMS 110,12:00,12:50 PM,Fall2023,2023,,1,132
American Identities,AMS 110,01:00,01:50 PM,Fall2023,2023,,1,132
American Identities,AMS 110,02:00,02:50 PM,Fall2023,2023,,1,132
American Identities,AMS 110,APPT,,Fall2023,2023,,1,132
American Identities,AMS 110,APPT,,Fall2023,2023,,1,132
"American Identities, Honors",AMS 112,11:00,11:50 AM,Fall2023,2023,"Chappell, Benjamin",1,133
"American Identities, Honors",AMS 112,03:00,03:50 PM,Fall2023,2023,"Chappell, Benjamin",1,133
America's Latinos/Latinas,AMS 260,12:30,01:45 PM,Fall2023,2023,,1,134
Religion in American Society,AMS 290,11:00,12:15 PM,Fall2023,2023,"Schwaller, Rachel",1,135
Sex in History,AMS 323,12:30,01:45 PM,Fall2023,2023,"Forth, Christopher",1,136
United States in Global Contxt,AMS 332,11:00,12:15 PM,Fall2023,2023,"Tucker, Sherrie",1,137
United States in Global Contxt,AMS 332,11:00,12:15 PM,Fall2023,2023,,1,137
United States in Global Contxt,AMS 332,01:00,02:15 PM,Fall2023,2023,,1,137
Case Study in Americn Studies:,AMS 344,09:30,10:45 AM,Fall2023,2023,"Casey, Emily",1,138
Case Study in Americn Studies:,AMS 344,02:30,03:45 PM,Fall2023,2023,"Casey, Emily",1,138
Case Study in Americn Studies:,AMS 344,06:00,09:30 PM,Fall2023,2023,"Wilson, Ronald",1,138
Case Study in Americn Studies:,AMS 344,03:00,04:15 PM,Fall2023,2023,"Chappell, Benjamin",1,138
Case Study in Americn Studies:,AMS 344,04:00,05:15 PM,Fall2023,2023,"Jelks, Randal",1,138
Theory and Method,AMS 360,01:00,02:15 PM,Fall2023,2023,"Madison, Zachary",1,139
Global Ethnic&Racial Relations,AMS 437,APPT,,Fall2023,2023,"Nagel, Joane",1,140
Social Justice Perspect & Expr,AMS 496,12:30,03:00 PM,Fall2023,2023,,1,141
Research Project in Amrcn Stds,AMS 551,APPT,,Fall2023,2023,"Chappell, Benjamin",1,142
Research Project in Amrcn Stds,AMS 551,APPT,,Fall2023,2023,"Esch, Elizabeth",1,142
Research Project in Amrcn Stds,AMS 551,APPT,,Fall2023,2023,"Frazier, Nishani",1,142
Research Project in Amrcn Stds,AMS 551,APPT,,Fall2023,2023,"Persley, Nicole",1,142
Research Project in Amrcn Stds,AMS 551,APPT,,Fall2023,2023,"Jelks, Randal",1,142
Research Project in Amrcn Stds,AMS 551,APPT,,Fall2023,2023,"Kelley, Margaret",1,142
Research Project in Amrcn Stds,AMS 551,APPT,,Fall2023,2023,"Pence, Ray",1,142
Research Project in Amrcn Stds,AMS 551,APPT,,Fall2023,2023,"Roediger, David",1,142
Research Project in Amrcn Stds,AMS 551,APPT,,Fall2023,2023,"Tucker, Sherrie",1,142
Research Project in Amrcn Stds,AMS 551,APPT,,Fall2023,2023,"Warrior, Robert",1,142
Public Service in Americn Stds,AMS 552,APPT,,Fall2023,2023,"Chappell, Benjamin",1,143
Public Service in Americn Stds,AMS 552,APPT,,Fall2023,2023,"Esch, Elizabeth",1,143
Public Service in Americn Stds,AMS 552,APPT,,Fall2023,2023,"Frazier, Nishani",1,143
Public Service in Americn Stds,AMS 552,APPT,,Fall2023,2023,"Persley, Nicole",1,143
Public Service in Americn Stds,AMS 552,APPT,,Fall2023,2023,"Jelks, Randal",1,143
Public Service in Americn Stds,AMS 552,APPT,,Fall2023,2023,"Kelley, Margaret",1,143
Public Service in Americn Stds,AMS 552,APPT,,Fall2023,2023,"Pence, Ray",1,143
Public Service in Americn Stds,AMS 552,APPT,,Fall2023,2023,"Roediger, David",1,143
Public Service in Americn Stds,AMS 552,APPT,,Fall2023,2023,"Tucker, Sherrie",1,143
Public Service in Americn Stds,AMS 552,APPT,,Fall2023,2023,"Warrior, Robert",1,143
Honors in American Studies,AMS 553,APPT,,Fall2023,2023,"Chappell, Benjamin",1,144
Honors in American Studies,AMS 553,APPT,,Fall2023,2023,"Esch, Elizabeth",1,144
Honors in American Studies,AMS 553,APPT,,Fall2023,2023,"Frazier, Nishani",1,144
Honors in American Studies,AMS 553,APPT,,Fall2023,2023,"Persley, Nicole",1,144
Honors in American Studies,AMS 553,APPT,,Fall2023,2023,"Jelks, Randal",1,144
Honors in American Studies,AMS 553,APPT,,Fall2023,2023,"Kelley, Margaret",1,144
Honors in American Studies,AMS 553,APPT,,Fall2023,2023,"Pence, Ray",1,144
Honors in American Studies,AMS 553,APPT,,Fall2023,2023,"Roediger, David",1,144
Honors in American Studies,AMS 553,APPT,,Fall2023,2023,"Tucker, Sherrie",1,144
Honors in American Studies,AMS 553,APPT,,Fall2023,2023,"Warrior, Robert",1,144
Directed Readings,AMS 694,03:00,05:50 PM,Fall2023,2023,"Esch, Elizabeth",1,145
Directed Readings,AMS 694,APPT,,Fall2023,2023,"Frazier, Nishani",1,145
Directed Readings,AMS 694,APPT,,Fall2023,2023,"Persley, Nicole",1,145
Directed Readings,AMS 694,APPT,,Fall2023,2023,"Jelks, Randal",1,145
Directed Readings,AMS 694,APPT,,Fall2023,2023,"Kelley, Margaret",1,145
Directed Readings,AMS 694,APPT,,Fall2023,2023,"Pence, Ray",1,145
Directed Readings,AMS 694,APPT,,Fall2023,2023,"Roediger, David",1,145
Directed Readings,AMS 694,APPT,,Fall2023,2023,"Tucker, Sherrie",1,145
Directed Readings,AMS 694,APPT,,Fall2023,2023,"Warrior, Robert",1,145
Studies in:,AMS 696,06:00,09:30 PM,Fall2023,2023,"Wilson, Ronald",1,146
Studies in:,AMS 696,04:00,05:15 PM,Fall2023,2023,"Reussner, Lee A; Tate, Chad",1,146
Studies in:,AMS 696,11:00,12:15 PM,Fall2023,2023,"Warrior, Robert",1,146
General Anthropology,ANTH 100,APPT,,Fall2023,2023,,1,147
General Anthropology,ANTH 100,APPT,,Fall2023,2023,,1,147
General Anthropology,ANTH 100,APPT,,Fall2023,2023,,1,147
General Anthropology,ANTH 100,APPT,,Fall2023,2023,,1,147
Introductory Linguistics,ANTH 106,10:00,10:50 AM,Fall2023,2023,"Gabriele, Alison",1,148
Introductory Linguistics,ANTH 106,10:00,10:50 AM,Fall2023,2023,,1,148
Introductory Linguistics,ANTH 106,11:00,11:50 AM,Fall2023,2023,,1,148
Introductory Linguistics,ANTH 106,01:00,01:50 PM,Fall2023,2023,,1,148
Introductory Linguistics,ANTH 106,02:00,02:50 PM,Fall2023,2023,,1,148
Introductory Linguistics,ANTH 106,10:00,10:50 AM,Fall2023,2023,,1,148
Introductory Linguistics,ANTH 106,11:00,11:50 AM,Fall2023,2023,,1,148
Introductory Linguistics,ANTH 106,01:00,01:50 PM,Fall2023,2023,,1,148
Introductory Linguistics,ANTH 106,02:00,02:50 PM,Fall2023,2023,,1,148
Introductory Linguistics,ANTH 106,APPT,,Fall2023,2023,,1,148
Introductory Linguistics,ANTH 106,APPT,,Fall2023,2023,,1,148
Introductory Linguistics,ANTH 106,12:30,01:45 PM,Fall2023,2023,,1,148
"Introductory Linguistics, Hnrs",ANTH 107,11:00,12:15 PM,Fall2023,2023,"Gluckman, John",1,149
Becoming Human,ANTH 150,11:00,11:50 AM,Fall2023,2023,"Sellet, Frederic",1,150
Becoming Human,ANTH 150,08:00,08:50 AM,Fall2023,2023,,1,150
Becoming Human,ANTH 150,09:00,09:50 AM,Fall2023,2023,,1,150
Becoming Human,ANTH 150,10:00,10:50 AM,Fall2023,2023,,1,150
Becoming Human,ANTH 150,02:00,02:50 PM,Fall2023,2023,,1,150
Becoming Human,ANTH 150,11:00,11:50 AM,Fall2023,2023,,1,150
Becoming Human,ANTH 150,12:00,12:50 PM,Fall2023,2023,,1,150
Becoming Human,ANTH 150,01:00,01:50 PM,Fall2023,2023,,1,150
Becoming Human,ANTH 150,03:00,03:50 PM,Fall2023,2023,,1,150
"Becoming Human, Honors",ANTH 151,11:00,11:50 AM,Fall2023,2023,"Sellet, Frederic",1,151
"Becoming Human, Honors",ANTH 151,01:00,01:50 PM,Fall2023,2023,"Sellet, Frederic",1,151
Varieties of Human Experience,ANTH 160,10:00,10:50 AM,Fall2023,2023,,1,152
Varieties of Human Experience,ANTH 160,09:00,09:50 AM,Fall2023,2023,,1,152
Varieties of Human Experience,ANTH 160,09:00,09:50 AM,Fall2023,2023,,1,152
Varieties of Human Experience,ANTH 160,11:00,11:50 AM,Fall2023,2023,,1,152
Varieties of Human Experience,ANTH 160,09:00,09:50 AM,Fall2023,2023,,1,152
Varieties of Human Experience,ANTH 160,10:00,10:50 AM,Fall2023,2023,,1,152
Varieties of Human Experience,ANTH 160,12:00,12:50 PM,Fall2023,2023,,1,152
Varieties of Human Experience,ANTH 160,12:00,12:50 PM,Fall2023,2023,,1,152
Varieties of Human Experience,ANTH 160,01:00,01:50 PM,Fall2023,2023,,1,152
Varieties of Human Experience,ANTH 160,01:00,01:50 PM,Fall2023,2023,,1,152
Varieties of Human Experience,ANTH 160,09:00,09:50 AM,Fall2023,2023,,1,152
Varieties of Human Experience,ANTH 160,12:00,12:50 PM,Fall2023,2023,,1,152
Varieties of Human Experience,ANTH 160,09:00,09:50 AM,Fall2023,2023,,1,152
Archaeology's Greatest Hits,ANTH 210,12:30,01:45 PM,Fall2023,2023,"Goebel, Frank",1,153
Archaeological Myths&Realities,ANTH 212,02:30,03:45 PM,Fall2023,2023,"Hoopes, John",1,154
"Myth,Legend&Flk Beliefs E Asia",ANTH 293,03:00,04:15 PM,Fall2023,2023,"McMahon, Keith",1,155
Fundmntls of Biological Anthro,ANTH 304,APPT,,Fall2023,2023,"Childebayeva, Ainash",1,156
Fundmntls of Biological Anthro,ANTH 304,APPT,,Fall2023,2023,,1,156
Fundmntls of Biological Anthro,ANTH 304,APPT,,Fall2023,2023,,1,156
Fundamentals Cultrl Anthroplgy,ANTH 308,11:00,12:15 PM,Fall2023,2023,"Hannoum, Majid",1,157
Becoming Human,ANTH 309,11:00,11:50 AM,Fall2023,2023,"Sellet, Frederic",1,158
Becoming Human,ANTH 309,08:00,08:50 AM,Fall2023,2023,,1,158
Becoming Human,ANTH 309,09:00,09:50 AM,Fall2023,2023,,1,158
Becoming Human,ANTH 309,10:00,10:50 AM,Fall2023,2023,,1,158
Becoming Human,ANTH 309,02:00,02:50 PM,Fall2023,2023,,1,158
Becoming Human,ANTH 309,11:00,11:50 AM,Fall2023,2023,,1,158
Becoming Human,ANTH 309,12:00,12:50 PM,Fall2023,2023,,1,158
Becoming Human,ANTH 309,01:00,01:50 PM,Fall2023,2023,,1,158
Becoming Human,ANTH 309,03:00,03:50 PM,Fall2023,2023,,1,158
Fundamentals of Archaeology,ANTH 310,03:00,04:15 PM,Fall2023,2023,"Graf, Kelly",1,159
Archaeology Roadshow,ANTH 311,APPT,,Fall2023,2023,"Graf, Kelly",1,160
Language in Cultur and Society,ANTH 320,02:00,02:50 PM,Fall2023,2023,"Duncan, Philip",1,161
Language in Cultur and Society,ANTH 320,10:00,10:50 AM,Fall2023,2023,,1,161
Language in Cultur and Society,ANTH 320,11:00,11:50 AM,Fall2023,2023,,1,161
Language in Cultur and Society,ANTH 320,01:00,01:50 PM,Fall2023,2023,,1,161
Language in Cultur and Society,ANTH 320,02:00,02:50 PM,Fall2023,2023,,1,161
Language in Cultur and Society,ANTH 320,10:00,10:50 AM,Fall2023,2023,"Wade, Lacey",1,161
Language in Cultur and Society,ANTH 320,10:00,10:50 AM,Fall2023,2023,,1,161
Language in Cultur and Society,ANTH 320,11:00,11:50 AM,Fall2023,2023,,1,161
Language in Cultur and Society,ANTH 320,01:00,01:50 PM,Fall2023,2023,,1,161
Language in Cultur and Society,ANTH 320,02:00,02:50 PM,Fall2023,2023,,1,161
Language in Cultur and Society,ANTH 320,APPT,,Fall2023,2023,,1,161
Language in Cultur and Society,ANTH 320,APPT,,Fall2023,2023,,1,161
Language in Cultur and Society,ANTH 320,APPT,,Fall2023,2023,,1,161
Language in Cultur and Society,ANTH 320,APPT,,Fall2023,2023,,1,161
Language in Cultur and Society,ANTH 320,02:30,03:45 PM,Fall2023,2023,,1,161
"Language, Gender and Sexuality",ANTH 325,01:00,01:50 PM,Fall2023,2023,"Perelmutter, RB; Hwang, Chul Hyun",1,162
"Language, Gender and Sexuality",ANTH 325,10:00,10:50 AM,Fall2023,2023,"Hwang, Chul Hyun",1,162
"Language, Gender and Sexuality",ANTH 325,11:00,11:50 AM,Fall2023,2023,"Hwang, Chul Hyun",1,162
"Language, Gender and Sexuality",ANTH 325,01:00,01:50 PM,Fall2023,2023,"Hwang, Chul Hyun",1,162
Varieties of Human Experience,ANTH 360,10:00,10:50 AM,Fall2023,2023,,1,163
Varieties of Human Experience,ANTH 360,09:00,09:50 AM,Fall2023,2023,,1,163
Varieties of Human Experience,ANTH 360,09:00,09:50 AM,Fall2023,2023,,1,163
Varieties of Human Experience,ANTH 360,11:00,11:50 AM,Fall2023,2023,,1,163
Varieties of Human Experience,ANTH 360,09:00,09:50 AM,Fall2023,2023,,1,163
Varieties of Human Experience,ANTH 360,10:00,10:50 AM,Fall2023,2023,,1,163
Varieties of Human Experience,ANTH 360,12:00,12:50 PM,Fall2023,2023,,1,163
Varieties of Human Experience,ANTH 360,12:00,12:50 PM,Fall2023,2023,,1,163
Varieties of Human Experience,ANTH 360,01:00,01:50 PM,Fall2023,2023,,1,163
Varieties of Human Experience,ANTH 360,01:00,01:50 PM,Fall2023,2023,,1,163
Varieties of Human Experience,ANTH 360,09:00,09:50 AM,Fall2023,2023,,1,163
Varieties of Human Experience,ANTH 360,12:00,12:50 PM,Fall2023,2023,,1,163
Varieties of Human Experience,ANTH 360,09:00,09:50 AM,Fall2023,2023,,1,163
Anthr Gendr:Female Male&Beyond,ANTH 389,APPT,,Fall2023,2023,"Roselyn, Beth",1,164
Anthr Gendr:Female Male&Beyond,ANTH 389,APPT,,Fall2023,2023,"Roselyn, Beth",1,164
Integrating Anthropology,ANTH 401,APPT,,Fall2023,2023,"Norman, Lauren",1,165
Anthropological Genetics,ANTH 442,02:00,04:30 PM,Fall2023,2023,"Orourke, Dennis",1,166
Lab/Field Work in Human Biolgy,ANTH 449,APPT,,Fall2023,2023,"Salley, Brenda",1,167
Lab/Field Work in Human Biolgy,ANTH 449,APPT,,Fall2023,2023,"Pope, Anna",1,167
Fld Mthds in Cltrl Anthropolgy,ANTH 462,10:00,10:50 AM,Fall2023,2023,"Metz, Brent",1,168
